event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_000131,15,15,host_049,endpoint_alert,0.8376816996272958,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000132,16,16,host_004,endpoint_alert,0.9325408930625544,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_000134,16,16,host_021,endpoint_alert,0.8450312938565303,False,0.8492184628057704,0.999,0.1497815371942296,0.6117926510591829,0.011407757737461145,-0.6003848933217217
event_000136,16,16,host_027,auth_alert,0.7277293880411619,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000138,16,16,host_035,endpoint_alert,0.9545022973170362,False,0.667960125138464,0.999,0.33103987486153597,0.9169969412823779,0.011407757737461145,-0.9055891835449167
event_000140,17,17,host_002,endpoint_alert,0.6906656312866356,False,0.3559231615540355,0.7085895693756945,0.352666407821659,0.9392469841879623,0.8705362301635113,-0.06871075402445093
event_000142,17,17,host_011,network_alert,0.9045279848602347,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_000143,17,17,host_019,auth_alert,0.6001971227829681,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_000144,17,17,host_022,endpoint_alert,0.6292509269664746,False,0.05,0.3873127317416186,0.33731273174161863,0.28639695711595625,0.9630434452817203,0.676646488165764
event_000145,17,17,host_024,network_alert,0.6292498439800378,False,0.3186743774151137,0.5959868384101231,0.27731246099500945,0.9029340627549196,0.9732497900024246,0.07031572724750501
event_000147,17,17,host_032,endpoint_alert,0.6832919022618803,False,0.33625226242271095,0.687075237988181,0.3508229755654701,0.9211871463030503,0.8965207951917986,-0.024666351111251705
event_000150,17,17,host_038,endpoint_alert,0.7705172127364752,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000151,17,17,host_049,network_alert,0.8700024532622176,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000152,18,18,host_001,endpoint_alert,0.4944768302489102,False,0.05,0.35361920756222753,0.30361920756222754,0.28639695711595625,0.937258847446363,0.6508618903304068
event_000153,18,18,host_008,endpoint_alert,0.7196048550544648,False,0.5874313511014502,0.9473325648650663,0.35990121376361617,0.977829580570553,0.29762174793649687,-0.6802078326340562
event_000155,18,18,host_013,auth_alert,0.9383003054929752,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_000157,18,18,host_021,endpoint_alert,0.7606389330233836,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000158,18,18,host_022,auth_alert,0.6441127544875763,False,0.38393960442420244,0.6249677930460965,0.24102818862189407,0.9607769850378616,0.9544577351494091,-0.0063192498884524495
event_000159,18,18,host_025,endpoint_alert,0.7006267273822002,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_000161,18,18,host_029,auth_alert,0.8354363173979186,False,0.26250462976813005,0.5513637091176097,0.28885907934947963,0.8305024222858017,0.9923742300027674,0.16187180771696563
event_000164,18,18,host_045,auth_alert,0.7220125380365049,False,0.5754028499985987,0.8359059845077249,0.2605031345091262,0.9835321010128508,0.6440143932617677,-0.33951770775108314
event_000166,18,18,host_049,endpoint_alert,0.8405966892149895,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000167,19,19,host_004,endpoint_alert,0.7754908063509043,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000169,19,19,host_008,auth_alert,0.8747832448152467,False,0.9383592392164157,0.999,0.06064076078358427,0.3339239847457518,0.011407757737461145,-0.32251622700829063
event_000171,19,19,host_021,auth_alert,0.8585591461545703,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000173,19,19,host_025,auth_alert,0.8989268907475677,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000177,19,19,host_036,network_alert,0.7830701495176252,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_000178,19,19,host_039,endpoint_alert,0.7405940597819352,False,0.05,0.41514851494548377,0.3651485149454838,0.28639695711595625,0.9791249624837628,0.6927280053678065
event_000179,19,19,host_045,network_alert,0.609108735100623,False,0.8280469246626476,0.999,0.17095307533735238,0.6621531462531609,0.011407757737461145,-0.6507453885156997
event_000180,19,19,host_047,endpoint_alert,0.6620888460567926,False,0.8638132544991411,0.999,0.13518674550085885,0.5741644519316849,0.011407757737461145,-0.5627566941942237
event_000181,19,19,host_049,endpoint_alert,0.6152361037516548,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000182,20,20,host_004,endpoint_alert,0.6367878567358891,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000184,20,20,host_019,network_alert,0.6171436033695258,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
