time,host_id,belief_compromised,belief_entropy,true_state,true_compromised,belief_error
25,host_002,0.3702710754096561,0.9508800042128487,compromised,1,0.6297289245903439
25,host_003,0.001,0.011407757737461138,benign,0,0.001
25,host_004,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
25,host_005,0.001,0.011407757737461138,benign,0,0.001
25,host_006,0.1795710970099897,0.679137866373111,suspicious,0,0.1795710970099897
25,host_007,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
25,host_008,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
25,host_009,0.001,0.011407757737461138,benign,0,0.001
25,host_010,0.00149,0.016139816562729933,benign,0,0.00149
25,host_011,0.959,0.24685851466035832,compromised,1,0.041000000000000036
25,host_012,0.001,0.011407757737461138,benign,0,0.001
25,host_013,0.959,0.24685851466035832,compromised,1,0.041000000000000036
25,host_014,0.3494718619350671,0.9335954986748607,compromised,1,0.6505281380649329
25,host_015,0.001,0.011407757737461138,suspicious,0,0.001
25,host_016,0.001,0.011407757737461138,benign,0,0.001
25,host_017,0.00149,0.016139816562729933,suspicious,0,0.00149
25,host_018,0.001,0.011407757737461138,suspicious,0,0.001
25,host_019,0.6543937909999996,0.9300826952424296,compromised,1,0.3456062090000004
25,host_020,0.001,0.011407757737461138,benign,0,0.001
25,host_021,0.959,0.24685851466035832,compromised,1,0.041000000000000036
25,host_022,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
25,host_023,0.001,0.011407757737461138,benign,0,0.001
25,host_024,0.5506130962104974,0.9925958629512686,suspicious,0,0.5506130962104974
25,host_025,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
25,host_026,0.001,0.011407757737461138,benign,0,0.001
25,host_027,0.959,0.24685851466035832,compromised,1,0.041000000000000036
25,host_028,0.001,0.011407757737461138,suspicious,0,0.001
25,host_029,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
25,host_030,0.002455349,0.02482549015519111,benign,0,0.002455349
25,host_031,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
25,host_032,0.8179011705189312,0.6846470382451337,compromised,1,0.1820988294810688
25,host_033,0.001,0.011407757737461138,benign,0,0.001
25,host_034,0.001,0.011407757737461138,benign,0,0.001
25,host_035,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
25,host_036,0.8299099999999998,0.6579106192333936,compromised,1,0.17009000000000019
25,host_037,0.05,0.28639695711595625,benign,0,0.05
25,host_038,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
25,host_039,0.7813108999999998,0.7577666039555795,compromised,1,0.2186891000000002
25,host_040,0.001,0.011407757737461138,benign,0,0.001
25,host_041,0.001,0.011407757737461138,suspicious,0,0.001
25,host_042,0.001,0.011407757737461138,suspicious,0,0.001
25,host_043,0.001,0.011407757737461138,benign,0,0.001
25,host_044,0.3481707388162036,0.9324237514762477,compromised,1,0.6518292611837964
25,host_045,0.8307099999999998,0.6560780193885115,compromised,1,0.16929000000000016
25,host_046,0.3157710605677904,0.8997232181544728,compromised,1,0.6842289394322096
25,host_047,0.5425068999999997,0.9947802736456524,compromised,1,0.4574931000000003
25,host_048,0.001,0.011407757737461138,suspicious,0,0.001
25,host_049,0.7989999999999998,0.7239235920856693,compromised,1,0.20100000000000018
26,host_000,0.001,0.011407757737461138,benign,0,0.001
26,host_001,0.001,0.011407757737461138,suspicious,0,0.001
26,host_002,0.36706836465555953,0.9483944796526023,compromised,1,0.6329316353444405
26,host_003,0.001,0.011407757737461138,benign,0,0.001
26,host_004,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
26,host_005,0.001,0.011407757737461138,benign,0,0.001
26,host_006,0.13827538603988979,0.5797043217728314,suspicious,0,0.13827538603988979
26,host_007,0.8307099999999998,0.6560780193885115,compromised,1,0.16929000000000016
26,host_008,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
26,host_009,0.001,0.011407757737461138,benign,0,0.001
26,host_010,0.001,0.011407757737461138,benign,0,0.001
26,host_011,0.7899099999999998,0.7416547364147539,compromised,1,0.21009000000000022
26,host_012,0.001,0.011407757737461138,benign,0,0.001
26,host_013,0.7989999999999998,0.7239235920856693,compromised,1,0.20100000000000018
26,host_014,0.6752678304658503,0.9094534733838113,compromised,1,0.32473216953414974
26,host_015,0.001,0.011407757737461138,suspicious,0,0.001
26,host_016,0.001,0.011407757737461138,benign,0,0.001
26,host_017,0.001,0.011407757737461138,suspicious,0,0.001
26,host_018,0.20154208789213576,0.7250015700663545,suspicious,0,0.20154208789213576
26,host_019,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
26,host_020,0.001,0.011407757737461138,benign,0,0.001
26,host_021,0.959,0.24685851466035832,compromised,1,0.041000000000000036
26,host_022,0.94951,0.28847480660462343,compromised,1,0.050490000000000035
26,host_023,0.001,0.011407757737461138,benign,0,0.001
26,host_024,0.7508710585544702,0.8098946080235794,compromised,1,0.24912894144552977
26,host_025,0.7989999999999998,0.7239235920856693,compromised,1,0.20100000000000018
26,host_026,0.001,0.011407757737461138,benign,0,0.001
26,host_027,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
26,host_028,0.001,0.011407757737461138,suspicious,0,0.001
26,host_029,0.7507099999999998,0.8101508604907807,compromised,1,0.24929000000000023
26,host_030,0.08322360966966089,0.41343715505873646,benign,0,0.08322360966966089
26,host_031,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
26,host_032,0.6902221588137417,0.8929168477430725,compromised,1,0.3097778411862583
26,host_033,0.001,0.011407757737461138,benign,0,0.001
26,host_034,0.001,0.011407757737461138,benign,0,0.001
26,host_035,0.8703099999999999,0.556587395519833,compromised,1,0.12969000000000008
26,host_036,0.959,0.24685851466035832,compromised,1,0.041000000000000036
26,host_037,0.05,0.28639695711595625,benign,0,0.05
26,host_038,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
26,host_039,0.7339977909999997,0.8356693819714069,compromised,1,0.26600220900000027
26,host_040,0.001,0.011407757737461138,benign,0,0.001
26,host_041,0.22848937298768077,0.7753686322674019,compromised,1,0.7715106270123192
26,host_042,0.001,0.011407757737461138,suspicious,0,0.001
26,host_043,0.00149,0.016139816562729933,benign,0,0.00149
26,host_044,0.5785178051149393,0.9821375958409979,compromised,1,0.42148219488506067
26,host_045,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
26,host_046,0.5414328265170443,0.9950410266801989,compromised,1,0.4585671734829557
26,host_047,0.4575818309999997,0.994802068962175,compromised,1,0.5424181690000003
26,host_048,0.001,0.011407757737461138,suspicious,0,0.001
26,host_049,0.7915099999999998,0.7385864987235173,compromised,1,0.20849000000000018
27,host_000,0.08538465925606806,0.4208738288802186,benign,0,0.08538465925606806
27,host_001,0.21351015725698433,0.7481389202959576,suspicious,0,0.21351015725698433
27,host_002,0.32389768100900396,0.9085697868579319,compromised,1,0.676102318990996
27,host_003,0.001,0.011407757737461138,benign,0,0.001
27,host_004,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_005,0.001,0.011407757737461138,benign,0,0.001
27,host_006,0.05739263217949087,0.317006487523368,suspicious,0,0.05739263217949087
27,host_007,0.959,0.24685851466035832,compromised,1,0.041000000000000036
27,host_008,0.8303099999999999,0.6569951384702117,compromised,1,0.16969000000000012
27,host_009,0.001,0.011407757737461138,benign,0,0.001
27,host_010,0.001,0.011407757737461138,benign,0,0.001
27,host_011,0.7025108999999997,0.8781999030920622,compromised,1,0.2974891000000003
27,host_012,0.001,0.011407757737461138,benign,0,0.001
27,host_013,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_014,0.5890151521611917,0.9770147119187186,compromised,1,0.4109848478388083
27,host_015,0.001,0.011407757737461138,suspicious,0,0.001
27,host_016,0.001,0.011407757737461138,benign,0,0.001
27,host_017,0.00149,0.016139816562729933,suspicious,0,0.00149
27,host_018,0.49977056986050156,0.9999998481182863,compromised,1,0.5002294301394985
27,host_019,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
27,host_020,0.001,0.011407757737461138,benign,0,0.001
27,host_021,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_022,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_023,0.001,0.011407757737461138,benign,0,0.001
27,host_024,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_025,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_026,0.001,0.011407757737461138,benign,0,0.001
27,host_027,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_028,0.001,0.011407757737461138,compromised,1,0.999
27,host_029,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_030,0.001,0.011407757737461138,benign,0,0.001
27,host_031,0.8695099999999999,0.5587804821637008,compromised,1,0.1304900000000001
27,host_032,0.8483254999405392,0.6140149263116426,compromised,1,0.15167450005946082
27,host_033,0.001,0.011407757737461138,benign,0,0.001
27,host_034,0.001,0.011407757737461138,benign,0,0.001
27,host_035,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
27,host_036,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
27,host_037,0.05,0.28639695711595625,benign,0,0.05
27,host_038,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
27,host_039,0.8607457666391024,0.5822823789461787,compromised,1,0.1392542333608976
27,host_040,0.001,0.011407757737461138,benign,0,0.001
27,host_041,0.3325990554561223,0.917559805372895,compromised,1,0.6674009445438778
27,host_042,0.001,0.011407757737461138,suspicious,0,0.001
27,host_043,0.001,0.011407757737461138,benign,0,0.001
27,host_044,0.7759915967066794,0.7674194796809276,compromised,1,0.2240084032933206
27,host_045,0.959,0.24685851466035832,compromised,1,0.041000000000000036
27,host_046,0.49651849825187383,0.999965026324257,compromised,1,0.5034815017481262
27,host_047,0.7360711990823936,0.8326173032800774,compromised,1,0.2639288009176064
27,host_048,0.00149,0.016139816562729933,suspicious,0,0.00149
27,host_049,0.7440948999999998,0.8205040289151591,compromised,1,0.2559051000000002
28,host_000,0.001,0.011407757737461138,benign,0,0.001
28,host_001,0.011875055684414451,0.0929818855096245,suspicious,0,0.011875055684414451
28,host_002,0.24115870419891391,0.7969618601202817,compromised,1,0.7588412958010861
28,host_003,0.001,0.011407757737461138,benign,0,0.001
28,host_004,0.7989999999999998,0.7239235920856693,compromised,1,0.20100000000000018
28,host_005,0.001,0.011407757737461138,benign,0,0.001
28,host_006,0.001,0.011407757737461138,suspicious,0,0.001
28,host_007,0.959,0.24685851466035832,compromised,1,0.041000000000000036
28,host_008,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
28,host_009,0.001,0.011407757737461138,benign,0,0.001
28,host_010,0.001,0.011407757737461138,benign,0,0.001
28,host_011,0.9112376852611308,0.4323250367391528,compromised,1,0.0887623147388692
28,host_012,0.001,0.011407757737461138,suspicious,0,0.001
28,host_013,0.7589999999999998,0.7966992933903277,compromised,1,0.24100000000000021
28,host_014,0.7182143861771326,0.8578724407757037,compromised,1,0.2817856138228674
28,host_015,0.001,0.011407757737461138,suspicious,0,0.001
28,host_016,0.001,0.011407757737461138,benign,0,0.001
28,host_017,0.001,0.011407757737461138,suspicious,0,0.001
28,host_018,0.6423123637047943,0.9407469974594959,compromised,1,0.3576876362952057
28,host_019,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
28,host_020,0.00149,0.016139816562729933,benign,0,0.00149
28,host_021,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
28,host_022,0.8703099999999999,0.556587395519833,compromised,1,0.12969000000000008
28,host_023,0.001,0.011407757737461138,benign,0,0.001
28,host_024,0.7903099999999998,0.7408897682982292,compromised,1,0.20969000000000015
28,host_025,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
28,host_026,0.00149,0.016139816562729933,benign,0,0.00149
28,host_027,0.959,0.24685851466035832,compromised,1,0.041000000000000036
28,host_028,0.2969986714236499,0.8775910962877153,compromised,1,0.7030013285763501
28,host_029,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
28,host_030,0.001,0.011407757737461138,benign,0,0.001
28,host_031,0.7589999999999998,0.7966992933903277,compromised,1,0.24100000000000021
28,host_032,0.7203422449411336,0.8549840586290236,compromised,1,0.27965775505886636
28,host_033,0.001,0.011407757737461138,benign,0,0.001
28,host_034,0.001,0.011407757737461138,benign,0,0.001
28,host_035,0.8703099999999999,0.556587395519833,compromised,1,0.12969000000000008
28,host_036,0.7107099999999997,0.8678023254794553,compromised,1,0.28929000000000027
28,host_037,0.05,0.28639695711595625,benign,0,0.05
28,host_038,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
28,host_039,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
28,host_040,0.0338330708365946,0.21326445160018842,benign,0,0.0338330708365946
28,host_041,0.542596714988127,0.9947581654579307,compromised,1,0.457403285011873
28,host_042,0.00149,0.016139816562729933,suspicious,0,0.00149
28,host_043,0.001,0.011407757737461138,benign,0,0.001
28,host_044,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
28,host_045,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
28,host_046,0.6612541717842193,0.9236134894077175,compromised,1,0.3387458282157807
28,host_047,0.6092104870915696,0.9653071593410978,compromised,1,0.39078951290843045
28,host_048,0.001,0.011407757737461138,compromised,1,0.999
28,host_049,0.6571539509999997,0.9275161753493656,compromised,1,0.34284604900000026
29,host_000,0.00149,0.016139816562729933,benign,0,0.00149
29,host_001,0.001,0.011407757737461138,suspicious,0,0.001
29,host_002,0.3818990025105264,0.9593721942263292,compromised,1,0.6181009974894736
29,host_003,0.001,0.011407757737461138,benign,0,0.001
29,host_004,0.7115099999999998,0.8667626831884744,compromised,1,0.28849000000000025
29,host_005,0.001,0.011407757737461138,benign,0,0.001
29,host_006,0.00149,0.016139816562729933,suspicious,0,0.00149
29,host_007,0.8699099999999999,0.5576849587166266,compromised,1,0.13009000000000015
29,host_008,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
29,host_009,0.001,0.011407757737461138,benign,0,0.001
29,host_010,0.001,0.011407757737461138,benign,0,0.001
29,host_011,0.959,0.24685851466035832,compromised,1,0.041000000000000036
29,host_012,0.00149,0.016139816562729933,suspicious,0,0.00149
29,host_013,0.7119099999999997,0.8662411756648105,compromised,1,0.2880900000000003
29,host_014,0.9508311539357729,0.28285572898258304,compromised,1,0.04916884606422711
29,host_015,0.001,0.011407757737461138,suspicious,0,0.001
29,host_016,0.001,0.011407757737461138,benign,0,0.001
29,host_017,0.14301134561125659,0.5920712468820032,suspicious,0,0.14301134561125659
29,host_018,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
29,host_019,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
29,host_020,0.0019751,0.020590670221645797,benign,0,0.0019751
29,host_021,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
29,host_022,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
29,host_023,0.001,0.011407757737461138,benign,0,0.001
29,host_024,0.7989999999999998,0.7239235920856693,compromised,1,0.20100000000000018
29,host_025,0.8311099999999999,0.6551592589079919,compromised,1,0.1688900000000001
29,host_026,0.001,0.011407757737461138,benign,0,0.001
29,host_027,0.9099099999999999,0.43677015401094693,compromised,1,0.09009000000000011
29,host_028,0.1745286847094134,0.6679603736121513,compromised,1,0.8254713152905866
29,host_029,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
29,host_030,0.00149,0.016139816562729933,suspicious,0,0.00149
29,host_031,0.959,0.24685851466035832,compromised,1,0.041000000000000036
29,host_032,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
29,host_033,0.001,0.011407757737461138,benign,0,0.001
29,host_034,0.001,0.011407757737461138,benign,0,0.001
29,host_035,0.8221068999999999,0.6754461735987908,compromised,1,0.17789310000000014
29,host_036,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
29,host_037,0.05,0.28639695711595625,benign,0,0.05
29,host_038,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
29,host_039,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
29,host_040,0.03399474012822865,0.2140456706447126,benign,0,0.03399474012822865
29,host_041,0.7375651397495185,0.8303984272542289,compromised,1,0.26243486025048146
29,host_042,0.001,0.011407757737461138,suspicious,0,0.001
29,host_043,0.001,0.011407757737461138,benign,0,0.001
29,host_044,0.91031,0.43543423018254157,compromised,1,0.08969000000000005
29,host_045,0.7989999999999998,0.7239235920856693,compromised,1,0.20100000000000018
29,host_046,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
29,host_047,0.8166011545299557,0.6874562690369148,compromised,1,0.18339884547004426
29,host_048,0.3168356614742406,0.9009071054445648,compromised,1,0.6831643385257594
29,host_049,0.8874622008748222,0.5075235880124006,compromised,1,0.1125377991251778
30,host_000,0.001,0.011407757737461138,benign,0,0.001
30,host_001,0.00149,0.016139816562729933,suspicious,0,0.00149
30,host_002,0.67751202669146,0.90706654426005,compromised,1,0.32248797330853995
30,host_003,0.001,0.011407757737461138,benign,0,0.001
30,host_004,0.5848948999999997,0.979103490677496,compromised,1,0.41510510000000034
30,host_005,0.001,0.011407757737461138,benign,0,0.001
30,host_006,0.07380951642063441,0.37998183874464475,suspicious,0,0.07380951642063441
30,host_007,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
30,host_008,0.959,0.24685851466035832,compromised,1,0.041000000000000036
30,host_009,0.00149,0.016139816562729933,benign,0,0.00149
30,host_010,0.00149,0.016139816562729933,benign,0,0.00149
30,host_011,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
30,host_012,0.001,0.011407757737461138,suspicious,0,0.001
30,host_013,0.5052908999999995,0.9999192259709131,compromised,1,0.49470910000000046
30,host_014,0.7589999999999998,0.7966992933903277,compromised,1,0.24100000000000021
30,host_015,0.001,0.011407757737461138,suspicious,0,0.001
30,host_016,0.001,0.011407757737461138,benign,0,0.001
30,host_017,0.062081232155144,0.3356518230099455,suspicious,0,0.062081232155144
30,host_018,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
30,host_019,0.8695099999999999,0.5587804821637008,compromised,1,0.1304900000000001
30,host_020,0.001,0.011407757737461138,benign,0,0.001
30,host_021,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
30,host_022,0.8295099999999999,0.6588244647431107,compromised,1,0.17049000000000014
30,host_023,0.001,0.011407757737461138,benign,0,0.001
30,host_024,0.6715099999999997,0.9133761685283701,compromised,1,0.3284900000000003
30,host_025,0.7432988999999999,0.8217273729307614,compromised,1,0.2567011000000001
30,host_026,0.00149,0.016139816562729933,benign,0,0.00149
30,host_027,0.7589999999999998,0.7966992933903277,compromised,1,0.24100000000000021
30,host_028,0.05328339786231926,0.3001841621512855,compromised,1,0.9467166021376807
30,host_029,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
30,host_030,0.001,0.011407757737461138,suspicious,0,0.001
30,host_031,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
30,host_032,0.959,0.24685851466035832,compromised,1,0.041000000000000036
30,host_033,0.001,0.011407757737461138,benign,0,0.001
30,host_034,0.001,0.011407757737461138,benign,0,0.001
30,host_035,0.6543858309999997,0.9300900264385271,compromised,1,0.3456141690000003
30,host_036,0.959,0.24685851466035832,compromised,1,0.041000000000000036
30,host_037,0.05,0.28639695711595625,benign,0,0.05
30,host_038,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
30,host_039,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
30,host_040,0.15782032451313077,0.6290694852472913,benign,0,0.15782032451313077
30,host_041,0.6906894883520234,0.8923759587112141,compromised,1,0.3093105116479766
30,host_042,0.001,0.011407757737461138,suspicious,0,0.001
30,host_043,0.001,0.011407757737461138,benign,0,0.001
30,host_044,0.959,0.24685851466035832,compromised,1,0.041000000000000036
30,host_045,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
30,host_046,0.98951,0.08402430226459584,compromised,1,0.01049
30,host_047,0.959,0.24685851466035832,compromised,1,0.041000000000000036
30,host_048,0.580748332364043,0.9811037653652257,compromised,1,0.419251667635957
30,host_049,0.879087578866074,0.5319779172153476,compromised,1,0.12091242113392597
31,host_000,0.001,0.011407757737461138,benign,0,0.001
31,host_001,0.001,0.011407757737461138,compromised,1,0.999
31,host_002,0.8595478968029281,0.5854216056557517,compromised,1,0.1404521031970719
31,host_003,0.001,0.011407757737461138,benign,0,0.001
31,host_004,0.8293971137110379,0.6590820708663838,compromised,1,0.17060288628896214
31,host_005,0.001,0.011407757737461138,benign,0,0.001
31,host_006,0.001,0.011407757737461138,suspicious,0,0.001
31,host_007,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
31,host_008,0.9099099999999999,0.43677015401094693,compromised,1,0.09009000000000011
31,host_009,0.0019751,0.020590670221645797,benign,0,0.0019751
31,host_010,0.001,0.011407757737461138,benign,0,0.001
31,host_011,0.8307099999999998,0.6560780193885115,compromised,1,0.16929000000000016
31,host_012,0.001,0.011407757737461138,suspicious,0,0.001
31,host_013,0.6773062857756892,0.9072867532917259,compromised,1,0.3226937142243108
31,host_014,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_015,0.001,0.011407757737461138,suspicious,0,0.001
31,host_016,0.001,0.011407757737461138,benign,0,0.001
31,host_017,0.22051343964470174,0.7611039211071584,suspicious,0,0.22051343964470174
31,host_018,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
31,host_019,0.8213148999999998,0.6771920691149634,compromised,1,0.17868510000000015
31,host_020,0.001,0.011407757737461138,benign,0,0.001
31,host_021,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_022,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
31,host_023,0.001,0.011407757737461138,benign,0,0.001
31,host_024,0.5852948999999996,0.9789051349655731,compromised,1,0.4147051000000004
31,host_025,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_026,0.0019751,0.020590670221645797,benign,0,0.0019751
31,host_027,0.6319099999999996,0.949194246554719,compromised,1,0.36809000000000036
31,host_028,0.25807576491610595,0.823828771059641,compromised,1,0.741924235083894
31,host_029,0.9189999999999999,0.40569298829381,compromised,1,0.08100000000000007
31,host_030,0.001,0.011407757737461138,suspicious,0,0.001
31,host_031,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
31,host_032,0.9099099999999999,0.43677015401094693,compromised,1,0.09009000000000011
31,host_033,0.00149,0.016139816562729933,benign,0,0.00149
31,host_034,0.001,0.011407757737461138,benign,0,0.001
31,host_035,0.5283419726899996,0.9976810173904335,compromised,1,0.4716580273100004
31,host_036,0.8699099999999999,0.5576849587166266,compromised,1,0.13009000000000015
31,host_037,0.05,0.28639695711595625,benign,0,0.05
31,host_038,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_039,0.8307099999999998,0.6560780193885115,compromised,1,0.16929000000000016
31,host_040,0.07674212126799945,0.39059451149691077,benign,0,0.07674212126799945
31,host_041,0.9211094992233944,0.3982576848478968,compromised,1,0.07889050077660564
31,host_042,0.001,0.011407757737461138,suspicious,0,0.001
31,host_043,0.001,0.011407757737461138,benign,0,0.001
31,host_044,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_045,0.94951,0.28847480660462343,compromised,1,0.050490000000000035
31,host_046,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_047,0.959,0.24685851466035832,compromised,1,0.041000000000000036
31,host_048,0.5754408490404026,0.983515435017903,compromised,1,0.4245591509595974
31,host_049,0.8307967030774133,0.6558790104254419,compromised,1,0.16920329692258673
32,host_000,0.001,0.011407757737461138,benign,0,0.001
32,host_001,0.19974413611389014,0.7214160718708449,compromised,1,0.8002558638861099
32,host_002,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
32,host_003,0.001,0.011407757737461138,benign,0,0.001
32,host_004,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
32,host_005,0.001,0.011407757737461138,benign,0,0.001
32,host_006,0.001,0.011407757737461138,suspicious,0,0.001
32,host_007,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
32,host_008,0.959,0.24685851466035832,compromised,1,0.041000000000000036
32,host_009,0.001,0.011407757737461138,benign,0,0.001
32,host_010,0.001,0.011407757737461138,benign,0,0.001
32,host_011,0.7429028999999998,0.8223341860676769,compromised,1,0.2570971000000002
32,host_012,0.19965285421713175,0.7212332597748312,suspicious,0,0.19965285421713175
32,host_013,0.5110332229179322,0.9996487271609349,compromised,1,0.4889667770820678
32,host_014,0.9099099999999999,0.43677015401094693,compromised,1,0.09009000000000011
32,host_015,0.001,0.011407757737461138,suspicious,0,0.001
32,host_016,0.001,0.011407757737461138,benign,0,0.001
32,host_017,0.5197206057881787,0.9988775740669473,compromised,1,0.4802793942118213
32,host_018,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
32,host_019,0.7736017509999998,0.7716796086544715,compromised,1,0.22639824900000016
32,host_020,0.001,0.011407757737461138,benign,0,0.001
32,host_021,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
32,host_022,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
32,host_023,0.001,0.011407757737461138,benign,0,0.001
32,host_024,0.8523886773679951,0.6038302153211902,compromised,1,0.14761132263200494
32,host_025,0.8699099999999999,0.5576849587166266,compromised,1,0.13009000000000015
32,host_026,0.001,0.011407757737461138,benign,0,0.001
32,host_027,0.5060908999999996,0.9998929520844482,compromised,1,0.49390910000000043
32,host_028,0.5635836680112869,0.9883030598542337,compromised,1,0.4364163319887131
32,host_029,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
32,host_030,0.001,0.011407757737461138,suspicious,0,0.001
32,host_031,0.7907099999999998,0.7401234072829932,compromised,1,0.2092900000000002
32,host_032,0.959,0.24685851466035832,compromised,1,0.041000000000000036
32,host_033,0.0019751,0.020590670221645797,benign,0,0.0019751
32,host_034,0.001,0.011407757737461138,benign,0,0.001
32,host_035,0.7257247400681268,0.8475326921153694,compromised,1,0.2742752599318732
32,host_036,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
32,host_037,0.05,0.28639695711595625,benign,0,0.05
32,host_038,0.8389999999999999,0.6366965139166224,compromised,1,0.16100000000000014
32,host_039,0.959,0.24685851466035832,compromised,1,0.041000000000000036
32,host_040,0.03647470005531946,0.22588848574880566,benign,0,0.03647470005531946
32,host_041,0.959,0.24685851466035832,compromised,1,0.041000000000000036
32,host_042,0.001,0.011407757737461138,suspicious,0,0.001
32,host_043,0.001,0.011407757737461138,benign,0,0.001
32,host_044,0.7899099999999998,0.7416547364147539,compromised,1,0.21009000000000022
32,host_045,0.9005148999999999,0.46736127101006475,compromised,1,0.0994851000000001
32,host_046,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
32,host_047,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
32,host_048,0.3701864405499986,0.9508151391322901,compromised,1,0.6298135594500014
32,host_049,0.959,0.24685851466035832,compromised,1,0.041000000000000036
33,host_000,0.001,0.011407757737461138,benign,0,0.001
33,host_001,0.453133115615406,0.9936529132821823,compromised,1,0.5468668843845941
33,host_002,0.7907099999999998,0.7401234072829932,compromised,1,0.2092900000000002
33,host_003,0.001,0.011407757737461138,benign,0,0.001
33,host_004,0.8789999999999999,0.5322285197808092,compromised,1,0.12100000000000011
33,host_005,0.001,0.011407757737461138,benign,0,0.001
33,host_006,0.001,0.011407757737461138,suspicious,0,0.001
33,host_007,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
